task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
16	11/53a532	620908	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 00:59:19.135	4h 7m 30s	4h 3m 2s	98.7%	17.2 GB	19 GB	158.2 GB	139.9 GB
291	cb/7c97f2	621372	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:35:53.592	32m 10s	28m 29s	779.2%	175.9 GB	180.3 GB	134.1 GB	116.9 GB
27	a9/c5ea20	620919	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 00:59:19.733	4h 10m 39s	4h 3m 43s	92.6%	19.5 GB	21.1 GB	144.3 GB	127.1 GB
35	29/da3d32	620926	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 00:59:19.950	4h 11m 44s	4h 2m 47s	98.9%	26.3 GB	29 GB	153 GB	134.7 GB
265	ab/7edf51	621343	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:12:53.495	58m 50s	31m 4s	817.3%	288.3 GB	298.2 GB	169.1 GB	166.8 GB
290	67/312313	621373	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:36:08.670	35m 50s	31m 53s	742.2%	175.8 GB	180.3 GB	140.7 GB	122.4 GB
267	96/26f7ec	621345	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:12:53.515	1h 35s	29m 6s	731.2%	277.9 GB	291 GB	123.1 GB	105.8 GB
266	f5/bfb32d	621344	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:12:53.505	1h 1m 5s	30m 41s	740.4%	278.7 GB	288.4 GB	129.5 GB	111.2 GB
31	11/51c054	620923	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 00:59:19.869	4h 15m 24s	4h 7m 30s	97.2%	24 GB	27 GB	155.3 GB	137 GB
296	98/434e8f	621377	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:37:08.590	39m 5s	25m 25s	861.0%	237.1 GB	249.7 GB	121 GB	102.7 GB
38	e0/559fc4	620930	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 00:59:20.065	4h 17m 24s	4h 3m 54s	98.9%	28.6 GB	31.3 GB	154.6 GB	136.3 GB
293	f4/b48147	621374	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:36:18.621	40m 25s	34m 2s	725.0%	204.9 GB	220.3 GB	152.2 GB	133.9 GB
289	b0/15f0ed	621371	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:35:43.652	41m 25s	37m 33s	715.6%	176.7 GB	192.1 GB	187.1 GB	184.8 GB
269	0e/416cf1	621347	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 04:13:03.340	1h 4m 10s	29m 23s	783.0%	313.4 GB	320.9 GB	134.2 GB	115.9 GB
297	2f/76daf2	621379	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:37:53.614	39m 45s	24m 18s	846.2%	235.9 GB	248.3 GB	114.9 GB	97.6 GB
292	68/f77493	621376	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:36:58.625	40m 55s	29m 41s	795.9%	202.5 GB	221 GB	147 GB	144.6 GB
270	10/2faf1c	621349	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 04:13:28.389	1h 4m 35s	29m 25s	743.2%	311.2 GB	321.1 GB	127.7 GB	110.5 GB
319	f5/bcf82d	621404	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:48:43.650	30m 25s	29m 54s	845.7%	92.1 GB	101.6 GB	165.4 GB	163 GB
316	77/109f9a	621400	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:47:58.626	31m 50s	31m 37s	826.6%	56.1 GB	61.7 GB	180.7 GB	178.3 GB
313	8f/7cb7bc	621396	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 04:44:23.656	35m 40s	35m 24s	746.6%	18.8 GB	22.5 GB	185.9 GB	183.5 GB
321	b2/0d56af	621407	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:50:18.728	29m 55s	29m 27s	763.0%	91.5 GB	95.4 GB	136.6 GB	119.3 GB
322	da/c6cec3	621406	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:48:53.638	31m 25s	31m 6s	800.3%	128.5 GB	135.3 GB	160.3 GB	158 GB
294	af/c9fe99	621375	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:36:53.587	43m 55s	32m 37s	713.2%	207.6 GB	222 GB	146.1 GB	128.9 GB
318	28/ab7305	621401	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:48:38.628	32m 25s	32m 17s	713.3%	54.8 GB	61.1 GB	139.8 GB	122.6 GB
315	cf/1154ce	621399	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 04:47:48.660	33m 30s	33m 4s	702.7%	18.5 GB	22.4 GB	147.5 GB	130.3 GB
7	c5/f06f7c	620898	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 00:59:18.186	4h 22m 56s	4h 22m 54s	98.7%	15.2 GB	17.1 GB	188.4 GB	186 GB
295	60/c8db9f	621378	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:37:33.590	44m 45s	31m 2s	786.0%	232.9 GB	244.9 GB	155.8 GB	153.5 GB
320	0d/ec65e0	621405	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 04:48:43.707	33m 50s	33m 19s	726.6%	90.8 GB	95.8 GB	143.2 GB	124.9 GB
5	63/ecdd1b	620897	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 00:59:18.116	4h 24m 1s	4h 23m 58s	98.7%	10.5 GB	12.6 GB	189.3 GB	187 GB
314	5b/d6ec2d	621397	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 04:47:13.634	36m 25s	35m 56s	712.8%	18.5 GB	22.4 GB	156.9 GB	138.6 GB
317	27/787f70	621403	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 04:48:43.628	34m 55s	34m 25s	722.0%	55 GB	61.1 GB	156.8 GB	138.5 GB
4	88/52e29b	620895	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 00:59:17.945	4h 24m 51s	4h 24m 45s	98.5%	8.2 GB	9.8 GB	189.3 GB	187 GB
3	ee/56464b	620896	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 00:59:18.021	4h 24m 56s	4h 24m 53s	98.5%	5.9 GB	7.6 GB	189.3 GB	187 GB
324	e5/c4e365	621408	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:50:33.744	33m 50s	33m 5s	697.0%	126.6 GB	135.6 GB	139.8 GB	122.5 GB
8	37/448acf	620899	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 00:59:18.269	4h 25m 11s	4h 25m 9s	98.8%	17.5 GB	19.3 GB	189.3 GB	187 GB
6	7e/f8b6c9	620900	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 00:59:18.364	4h 25m 20s	4h 25m 15s	98.4%	12.9 GB	14.9 GB	187.1 GB	184.8 GB
325	7f/0d99bc	621410	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:50:44.305	34m 55s	32m 19s	819.8%	163.4 GB	167.2 GB	180.6 GB	178.3 GB
1	4b/704f0f	620893	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 00:59:17.730	4h 26m 56s	4h 26m 52s	97.5%	3.5 GB	5.1 GB	189.3 GB	187 GB
323	10/ac4807	621409	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 04:50:33.767	36m 50s	36m 5s	679.3%	127.8 GB	135.5 GB	146.4 GB	128.1 GB
299	43/a637d6	621380	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:37:58.601	49m 30s	31m 34s	711.6%	260.8 GB	272.7 GB	126.7 GB	108.4 GB
328	cd/c8aabf	621413	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:52:38.736	34m 50s	26m 29s	906.7%	198.2 GB	214.5 GB	145 GB	142.7 GB
28	5c/ff0505	620920	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 00:59:19.761	4h 30m 24s	4h 23m 28s	92.3%	21.7 GB	23.3 GB	155.8 GB	137.5 GB
26	ab/7a6e4d	620918	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 00:59:19.698	4h 30m 44s	4h 23m 50s	91.7%	19.5 GB	21.1 GB	154.3 GB	136 GB
268	62/5497e9	621350	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 04:13:28.404	1h 16m 35s	34m 59s	741.3%	302.1 GB	321.9 GB	176.8 GB	174.5 GB
34	c9/9a1d41	620927	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 00:59:19.989	4h 32m 24s	4h 23m 30s	98.6%	26.8 GB	29.4 GB	184.2 GB	181.8 GB
326	50/cde114	621412	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:52:28.758	39m 45s	33m 15s	714.8%	159.9 GB	166 GB	136.6 GB	118.3 GB
327	2c/5e8f0a	621411	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 04:51:03.731	41m 25s	35m 2s	638.5%	158.7 GB	164.2 GB	130.1 GB	112.9 GB
332	d2/8a5e37	621417	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:54:18.809	38m 55s	24m 41s	894.9%	234.4 GB	248.1 GB	120.6 GB	102.3 GB
271	cc/7ec2a8	621351	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 04:13:53.362	1h 20m 1s	36m 57s	724.1%	326.7 GB	367.5 GB	184.5 GB	182.1 GB
29	1b/83b153	620921	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 00:59:19.784	4h 34m 44s	4h 26m 49s	97.8%	22.2 GB	25 GB	185.8 GB	183.5 GB
331	70/5cc946	621416	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:53:43.740	40m 40s	28m 21s	868.1%	240.2 GB	251.7 GB	155.2 GB	152.9 GB
25	f5/bbf2c3	620917	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 00:59:19.666	4h 35m 34s	4h 28m 40s	96.9%	19.8 GB	21.4 GB	186.4 GB	184.1 GB
32	c8/4e1c7e	620925	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 00:59:19.914	4h 36m 24s	4h 28m 26s	97.7%	24.5 GB	27.3 GB	189.3 GB	187 GB
37	ee/5224f4	620928	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 00:59:20.012	4h 37m 44s	4h 24m 14s	98.8%	29.2 GB	31.5 GB	184.5 GB	182.1 GB
298	32/717abc	621381	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:38:18.584	59m 25s	30m 39s	829.8%	273.9 GB	282.1 GB	164.7 GB	162.4 GB
329	e2/d43e56	621415	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:53:08.730	44m 35s	34m 43s	714.6%	199.2 GB	214.6 GB	149.7 GB	131.4 GB
300	f8/23edb8	621383	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:38:33.606	1h 1m 5s	25m 41s	820.8%	266.4 GB	277.3 GB	120.4 GB	103.1 GB
2	cd/ad318b	620894	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 00:59:17.859	4h 40m 51s	4h 40m 47s	93.0%	1.2 GB	2.6 GB	190 GB	187.7 GB
330	74/1ca98a	621414	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 04:52:48.742	47m 50s	38m 5s	612.0%	195.6 GB	211.4 GB	143 GB	125.8 GB
333	eb/0fd601	621418	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 04:54:38.801	46m 35s	29m 5s	733.4%	229.8 GB	246.5 GB	114.5 GB	97.2 GB
272	fc/20aa61	621352	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 04:14:58.595	1h 27m 50s	31m 4s	754.6%	334.2 GB	344.7 GB	139 GB	120.7 GB
301	55/eb195b	621382	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:38:23.586	1h 5m 5s	31m 21s	828.9%	306.6 GB	313.6 GB	173.6 GB	171.2 GB
302	18/7e80ee	621384	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:39:08.642	1h 5m 55s	27m 50s	817.7%	296.5 GB	309.4 GB	132.3 GB	114 GB
273	1e/9ba5eb	621353	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:13;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 04:15:03.371	1h 30m 21s	31m 52s	702.9%	327.8 GB	341.2 GB	132.6 GB	115.3 GB
303	45/79fd57	621385	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 04:39:13.595	1h 6m 50s	27m 57s	773.2%	294.1 GB	310.9 GB	125.8 GB	108.5 GB
307	d0/36d182	621388	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 04:39:58.621	1h 11m 25s	17m 27s	1133.4%	345 GB	391.8 GB	89.4 GB	87.1 GB
334	bc/84cda1	621419	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:54:53.747	1h 2m	32m 39s	778.9%	265.7 GB	281.3 GB	165.3 GB	163 GB
310	1a/664554	621393	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 04:42:18.590	1h 15m 15s	16m 20s	1193.7%	359.5 GB	421.7 GB	89.4 GB	87.1 GB
305	59/bbc9ab	621386	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:39:18.615	1h 19m 40s	31m 28s	741.5%	320.9 GB	337.7 GB	137.8 GB	119.5 GB
304	1e/218b0c	621387	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:39:48.600	1h 24m 5s	33m 48s	787.8%	337.6 GB	369.5 GB	182.6 GB	180.2 GB
308	ea/a852ac	621389	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 04:40:38.622	1h 26m 30s	32m 44s	733.0%	351.6 GB	368.8 GB	143.6 GB	125.3 GB
309	ba/1038f8	621390	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 04:41:28.600	1h 27m 50s	31m 36s	713.6%	350.8 GB	367.3 GB	137 GB	119.7 GB
336	fa/24b66d	621421	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:55:03.778	1h 14m 15s	27m 50s	771.8%	268.9 GB	280.3 GB	120.7 GB	103.5 GB
306	c7/cfb589	621392	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:42:13.600	1h 27m 10s	29m 43s	743.8%	328.3 GB	339.2 GB	131.4 GB	114.1 GB
335	85/015625	621420	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 04:54:58.738	1h 15m 50s	33m 54s	677.1%	263.2 GB	279.2 GB	127.1 GB	108.8 GB
384	a2/7e3893	621470	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:20:13.874	51m	37m 56s	592.3%	185 GB	187.7 GB	137.4 GB	120.1 GB
385	da/e3dc54	621471	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:20:18.849	51m 30s	37m 31s	635.9%	208.3 GB	221.1 GB	146.3 GB	144 GB
383	d1/41099a	621469	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:20:03.852	51m 50s	39m 5s	604.5%	184.9 GB	187.7 GB	144 GB	125.7 GB
339	18/4d4fd2	621423	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:17;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:55:43.733	1h 19m 35s	29m 55s	736.3%	302.3 GB	311.8 GB	127 GB	109.7 GB
337	1b/77f526	621422	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 04:55:08.735	1h 20m 35s	30m 38s	847.7%	315.3 GB	320.6 GB	175.5 GB	173.2 GB
311	20/acaa7a	621394	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 04:43:13.599	1h 33m 5s	33m 25s	735.1%	391.5 GB	422.5 GB	149.3 GB	131 GB
382	1d/c3ae82	621473	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:21:03.849	55m 45s	35m 48s	645.3%	187.9 GB	201.6 GB	140.6 GB	138.3 GB
386	b7/7b72df	621472	samtools_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:7;MEM_PER_THREAD:30GB)	COMPLETED	0	2022-02-19 05:20:48.843	56m 55s	39m 46s	612.5%	205.4 GB	218.9 GB	151.3 GB	133 GB
312	c6/fea4f6	621398	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:15;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 04:47:48.630	1h 30m	34m 19s	673.0%	376 GB	417 GB	142.7 GB	125.5 GB
343	8a/120dc0	621428	samtools_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 04:56:53.751	1h 21m 55s	14m 50s	1332.2%	358.3 GB	403.6 GB	89.4 GB	87.1 GB
369	9d/665c04	621456	samtools_coordinate_sort_proc (A-CUHS-CU002707-BL-COL-40848BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:4;MEM_PER_THREAD:27GB)	COMPLETED	0	2022-02-19 05:13:28.821	1h 8m 35s	1h 8m 25s	325.3%	92.6 GB	94.6 GB	137.4 GB	120.1 GB
