task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
94	9a/3eb46c	621934	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 16:13:04.994	18m 45s	18m 39s	931.3%	8.5 GB	9.8 GB	190.1 GB	198.5 GB
58	cb/cdbcbb	621897	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 16:13:03.595	20m 11s	20m 7s	844.3%	12.8 GB	14.1 GB	190 GB	198.5 GB
56	64/c056cd	621895	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 16:13:03.535	20m 47s	20m 41s	822.1%	8.9 GB	11 GB	190 GB	198.5 GB
82	9a/57d917	621922	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 16:13:04.525	20m 51s	20m 35s	842.7%	9.1 GB	11.3 GB	190 GB	198.5 GB
93	71/dfba48	621933	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:13:04.960	20m 50s	20m 47s	849.2%	7.6 GB	8.8 GB	190.2 GB	198.5 GB
81	5c/46d4b2	621921	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 16:13:04.476	21m 6s	20m 51s	827.2%	8.4 GB	9.7 GB	190.1 GB	198.5 GB
57	f3/7df4f6	621898	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 16:13:03.617	21m 21s	21m 19s	800.5%	10.9 GB	12.4 GB	190 GB	198.5 GB
55	d6/e18163	621896	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 16:13:03.562	21m 47s	21m 42s	784.8%	7 GB	9.4 GB	190 GB	198.5 GB
9	a7/c8f5d8	621848	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:17GB)	FAILED	137	2022-02-19 16:13:01.183	21m 54s	21m 35s	-	-	-	-	-
80	f6/85946c	621920	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:13:04.423	22m 51s	22m 34s	781.6%	7.5 GB	8.6 GB	190.1 GB	198.5 GB
68	95/892229	621907	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:13:03.982	25m 41s	25m 24s	674.5%	7.3 GB	8.3 GB	190.1 GB	198.5 GB
46	d0/6440fc	621886	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 16:13:03.244	25m 47s	25m 44s	657.1%	14.7 GB	15.7 GB	190 GB	198.5 GB
45	ad/bbbd26	621885	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 16:13:03.206	26m 2s	25m 59s	654.8%	12.7 GB	14 GB	190 GB	198.5 GB
43	95/7327c6	621883	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 16:13:03.135	26m 22s	26m 18s	643.2%	8.9 GB	10.8 GB	190 GB	198.5 GB
44	ea/b59e0c	621884	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 16:13:03.172	26m 47s	26m 44s	637.0%	10.8 GB	12.2 GB	190 GB	198.5 GB
92	30/783fed	621932	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:13:04.902	27m 5s	27m 1s	639.5%	10.5 GB	11.9 GB	190.6 GB	198.6 GB
41	54/c82e62	621881	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 16:13:03.066	28m 2s	27m 57s	600.8%	8.1 GB	9.2 GB	190 GB	198.5 GB
79	1b/c64402	621918	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:13:04.353	28m 6s	27m 48s	610.5%	9.9 GB	11 GB	190.5 GB	198.6 GB
42	e8/b3e3d6	621882	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:13:03.098	28m 42s	28m 41s	592.7%	7.2 GB	8 GB	190.1 GB	198.5 GB
54	d4/49d3a6	621893	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:13:03.464	29m 2s	28m 57s	591.6%	7.3 GB	8.2 GB	190.1 GB	198.5 GB
66	59/659582	621906	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:13:03.966	29m 51s	29m 36s	579.8%	7.5 GB	10.1 GB	190.4 GB	198.6 GB
53	17/85a608	621894	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:13:03.504	30m 7s	30m 5s	561.3%	8.4 GB	9.4 GB	190.4 GB	198.6 GB
40	9e/dbe271	621880	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:13:03.033	35m 37s	35m 36s	473.1%	7 GB	8.7 GB	190.3 GB	198.6 GB
29	4e/3fe059	621870	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 16:13:02.684	36m 12s	35m 56s	464.2%	8.1 GB	9.1 GB	190 GB	198.5 GB
28	57/e968f8	621868	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:13:02.615	37m 58s	37m 41s	450.6%	6.2 GB	7.7 GB	190 GB	198.5 GB
30	7c/5a0007	621869	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 16:13:02.654	37m 58s	37m 39s	441.6%	9 GB	10.7 GB	190 GB	198.5 GB
67	13/6ae709	621908	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 16:13:04.003	41m 16s	22m 17s	767.0%	8.3 GB	9.4 GB	190 GB	198.5 GB
27	76/b1e16d	621866	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:13:02.542	41m 23s	41m 6s	404.8%	5 GB	8 GB	190.2 GB	198.6 GB
95	6b/6bf388	621935	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 16:13:05.053	43m 50s	18m 21s	950.4%	9.2 GB	11.4 GB	190 GB	198.5 GB
69	e0/3bf3e0	621909	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 16:13:04.021	43m 56s	23m 30s	732.3%	9.1 GB	11.1 GB	190 GB	198.5 GB
70	be/afe9ff	621910	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 16:13:04.046	44m 21s	23m 21s	738.8%	10.9 GB	12.5 GB	190 GB	198.5 GB
104	a5/48f88d	622016	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:33:55.109	23m 30s	23m 20s	733.8%	11.1 GB	12.4 GB	190.6 GB	198.6 GB
11	9d/be8600	621850	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:1;MEM_PER_THREAD:21GB)	FAILED	137	2022-02-19 16:13:01.435	49m 9s	27m 5s	-	-	-	-	-
106	02/c24f9c	622017	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:33:55.164	33m 45s	18m 41s	930.9%	7.6 GB	9 GB	190.2 GB	198.5 GB
31	1b/3c4240	621871	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 16:13:02.717	55m 48s	34m 47s	483.2%	10.8 GB	12.1 GB	190 GB	198.5 GB
32	84/7ae141	621872	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 16:13:02.749	56m 3s	34m 32s	483.5%	14.7 GB	15.6 GB	190 GB	198.5 GB
33	ef/11621b	621873	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 16:13:02.784	56m 12s	34m 43s	482.4%	12.8 GB	13.8 GB	190 GB	198.5 GB
14	26/96744e	621855	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:13:01.950	1h 3s	59m 46s	273.1%	3 GB	7.2 GB	190.2 GB	198.6 GB
15	29/a7a415	621854	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:13:01.842	1h 48s	1h 30s	278.8%	7 GB	7.3 GB	190 GB	198.5 GB
34	d9/1ab7f9	621874	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 16:13:02.825	1h 52s	34m 38s	485.6%	16.6 GB	17.3 GB	190 GB	198.5 GB
36	cc/441dfb	621876	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 16:13:02.891	1h 1m 2s	34m 49s	483.7%	18.5 GB	19.1 GB	190 GB	198.5 GB
35	ff/7af495	621875	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:5;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 16:13:02.859	1h 2m 7s	34m 49s	483.2%	20.4 GB	22.2 GB	189.9 GB	198.5 GB
83	c7/7a34da	621924	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 16:13:04.601	1h 4m 21s	20m 23s	850.7%	10.9 GB	12.7 GB	190 GB	198.5 GB
107	49/1899ad	622019	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:17;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 16:34:25.095	45m 5s	18m 28s	949.8%	7.1 GB	9.9 GB	190.1 GB	198.5 GB
126	f2/df2dc8	622039	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:1;MEM_PER_THREAD:17GB)	FAILED	137	2022-02-19 16:51:00.337	32m 15s	31m 45s	-	-	-	-	-
18	68/93d4a8	621857	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 16:13:02.165	1h 17m 38s	56m 7s	295.6%	10.8 GB	12 GB	190 GB	198.5 GB
19	76/832d1f	621858	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 16:13:02.209	1h 17m 38s	55m 36s	295.7%	12.7 GB	13.7 GB	190 GB	198.5 GB
17	ae/2bd3d0	621856	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 16:13:02.071	1h 17m 58s	56m 59s	294.6%	8.9 GB	10.6 GB	190 GB	198.5 GB
20	dc/cdd894	621860	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 16:13:02.292	1h 18m 43s	55m 40s	295.6%	14.7 GB	15.5 GB	190 GB	198.5 GB
21	f5/ec8966	621861	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 16:13:02.331	1h 21m 3s	55m 16s	295.7%	18.5 GB	18.9 GB	189.9 GB	198.5 GB
22	c0/5e5380	621862	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 16:13:02.370	1h 22m 13s	55m 27s	296.1%	16.6 GB	17.2 GB	189.9 GB	198.5 GB
96	e3/961189	621936	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 16:13:05.083	1h 26m 25s	20m 50s	847.7%	10.9 GB	12.8 GB	190 GB	198.5 GB
72	e1/b28561	621912	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 16:13:04.125	1h 27m 11s	22m 36s	760.8%	12.8 GB	14.3 GB	190 GB	198.5 GB
97	70/c2da16	621937	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 16:13:05.117	1h 27m 25s	19m 11s	911.7%	12.8 GB	14.5 GB	190 GB	198.5 GB
16	32/ef092d	621859	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 16:13:02.249	1h 33m 8s	1h 32m 51s	293.3%	7 GB	8.9 GB	190 GB	198.5 GB
98	f3/75983c	621938	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 16:13:05.152	1h 33m 55s	20m 1s	879.1%	14.7 GB	16.3 GB	190 GB	198.5 GB
100	4c/ddab88	621939	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 16:13:05.185	1h 35m 35s	19m 6s	910.1%	18.5 GB	19.7 GB	190 GB	198.5 GB
84	3b/2c98a1	621923	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 16:13:04.569	1h 36m 26s	23m 38s	748.0%	12.8 GB	14.4 GB	190 GB	198.5 GB
131	11/f93d95	622043	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:1GB)	COMPLETED	0	2022-02-19 16:57:00.263	52m 45s	52m 14s	272.0%	3 GB	8.9 GB	158.8 GB	154.7 GB
132	70/083993	622045	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 16:57:25.221	52m 50s	52m 44s	282.3%	7.4 GB	8.8 GB	158.5 GB	154.5 GB
25	3b/695791	621864	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:23GB)	COMPLETED	0	2022-02-19 16:13:02.464	1h 38m 13s	56m 15s	293.6%	24.2 GB	25.5 GB	189.9 GB	198.5 GB
23	3b/d430de	621863	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 16:13:02.423	1h 38m 43s	57m 16s	291.5%	22.3 GB	23.8 GB	189.9 GB	198.5 GB
86	c7/661243	621925	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 16:13:04.658	1h 40m 51s	22m 59s	757.5%	16.6 GB	17.9 GB	190 GB	198.5 GB
26	98/8353e2	621865	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:25GB)	COMPLETED	0	2022-02-19 16:13:02.505	1h 41m 38s	57m 7s	291.4%	26 GB	27.3 GB	189.9 GB	198.5 GB
133	d7/93814b	622046	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 17:02:10.342	52m 35s	52m 8s	283.3%	8.1 GB	9.7 GB	158.5 GB	154.4 GB
24	06/c41837	621867	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:3;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 16:13:02.574	1h 42m 18s	57m 49s	288.0%	20.4 GB	22.1 GB	189.9 GB	198.5 GB
59	42/c72b63	621899	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 16:13:03.692	1h 42m 22s	26m 34s	633.8%	14.7 GB	15.9 GB	190 GB	198.5 GB
73	8d/7b346e	621913	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 16:13:04.142	1h 45m 12s	22m 42s	755.1%	16.6 GB	17.7 GB	190 GB	198.5 GB
146	d2/066853	622058	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:5GB)	COMPLETED	0	2022-02-19 17:23:15.403	35m 41s	35m 38s	416.7%	8.6 GB	9.9 GB	158.5 GB	154.4 GB
71	e8/e6ab51	621911	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 16:13:04.086	1h 46m 32s	24m 3s	717.7%	14.7 GB	16 GB	190 GB	198.5 GB
145	9a/3a25b5	622057	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:3GB)	COMPLETED	0	2022-02-19 17:19:30.369	40m 21s	40m 3s	368.3%	8.3 GB	9 GB	158.5 GB	154.5 GB
134	d1/ea7bbd	622047	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 17:07:40.298	52m 56s	52m 31s	280.8%	10.4 GB	13.5 GB	158.4 GB	154.4 GB
85	08/9e893d	621927	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 16:13:04.711	1h 47m 41s	25m 43s	683.3%	14.7 GB	16.2 GB	190 GB	198.5 GB
60	f3/06595e	621900	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 16:13:03.727	1h 48m 32s	25m	673.7%	16.6 GB	17.5 GB	190 GB	198.5 GB
136	90/f63ec2	622049	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 17:09:05.331	54m 36s	54m 3s	277.9%	11.2 GB	11.8 GB	158.4 GB	154.4 GB
137	73/4bd9ca	622050	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 17:09:15.276	54m 36s	54m 15s	279.0%	14.8 GB	15.8 GB	158.3 GB	154.3 GB
61	88/dfc45c	621901	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 16:13:03.759	1h 51m 2s	26m	656.0%	20.4 GB	22.5 GB	190 GB	198.5 GB
135	e3/f48f22	622048	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:11GB)	COMPLETED	0	2022-02-19 17:08:50.321	55m 46s	55m 29s	272.4%	13 GB	14.1 GB	158.4 GB	154.4 GB
101	d3/864a69	621940	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:15;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 16:13:05.206	1h 51m 41s	24m 16s	727.3%	20.4 GB	22.9 GB	190 GB	198.5 GB
87	d1/85046f	621926	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:13;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 16:13:04.693	1h 52m 22s	24m 54s	693.9%	18.5 GB	19.6 GB	190 GB	198.5 GB
62	7b/1b657f	621902	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:9;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 16:13:03.813	1h 52m 52s	26m 45s	639.3%	18.5 GB	19.3 GB	190 GB	198.5 GB
139	97/960092	622052	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 17:13:50.320	52m 26s	52m 2s	284.3%	16.7 GB	17.5 GB	158.3 GB	154.3 GB
150	29/94d0ea	622062	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:13GB)	COMPLETED	0	2022-02-19 17:31:45.417	35m 26s	35m 11s	431.2%	14.9 GB	16 GB	158.4 GB	154.3 GB
47	00/da5633	621887	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 16:13:03.276	1h 54m 48s	32m 47s	520.7%	18.5 GB	19.2 GB	190 GB	198.5 GB
148	bd/9398dd	622061	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:9GB)	COMPLETED	0	2022-02-19 17:31:00.423	37m 1s	36m 37s	418.7%	11.2 GB	12 GB	158.4 GB	154.4 GB
138	fd/587f46	622051	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 17:13:05.341	55m 41s	55m 38s	272.2%	18.5 GB	19.3 GB	158.3 GB	154.3 GB
147	0b/a9b634	622060	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:5;MEM_PER_THREAD:7GB)	COMPLETED	0	2022-02-19 17:30:40.483	38m 31s	38m 13s	404.8%	9.3 GB	13.6 GB	158.4 GB	154.4 GB
140	78/502629	622053	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:19GB)	COMPLETED	0	2022-02-19 17:13:55.324	55m 26s	55m 14s	273.7%	20.4 GB	21 GB	158.3 GB	154.3 GB
48	f6/6f6378	621888	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:7;MEM_PER_THREAD:15GB)	COMPLETED	0	2022-02-19 16:13:03.310	1h 56m 23s	33m 52s	503.6%	16.5 GB	17.5 GB	190 GB	198.5 GB
141	0f/e7ce6e	622054	sambamba_coordinate_sort_proc (A-CUHS-CU000208-BL-COL-56227BL1_vcpa1.0_GRU-IRB-PUB.collated;CPUS:3;MEM_PER_THREAD:21GB)	COMPLETED	0	2022-02-19 17:14:05.315	55m 46s	55m 41s	272.3%	22.2 GB	22.7 GB	158.3 GB	154.3 GB
74	5b/9596d0	621914	sambamba_coordinate_sort_proc (A-CUHS-CU003128-BL-COL-49696BL1.unsorted;CPUS:11;MEM_PER_THREAD:17GB)	COMPLETED	0	2022-02-19 16:13:04.193	1h 58m 22s	30m 44s	567.1%	18.5 GB	19.4 GB	190 GB	198.5 GB
